,Unnamed: 0,url,title,author,avg_rating,num_reviews,num_ratings,pages,publish_year,series,genres,awards,places,book_score,mean_norm,min_max_norm
538,538,https://www.goodreads.com/book/show/10768183-children-of-paranoia,Children of Paranoia,Trevor Shane,3.68,135,668,384.0,2011,True,"['Thriller', 'Fiction', 'Science Fiction']",,,458,5.1054746621621625,5.986486486486487
539,539,https://www.goodreads.com/book/show/6759.Infinite_Jest,Infinite Jest,David Foster Wallace,4.28,9264,77603,1088.0,1996,False,"['Fiction', 'Classics', 'Literature']",['LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)'],"Massachusetts  (United States)   Enfield Tennis Academy  Ennet House  …more Tucson, Arizona  (United States)   Massachusetts Institute of Technology (MIT)  (United States)   Boston, Massachusetts  (United States)   …less",456,6.017636824324326,7.810810810810812
541,541,https://www.goodreads.com/book/show/31451186-borne,Borne,Jeff VanderMeer,3.93,3436,27209,336.0,2017,True,"['Science Fiction', 'Fiction', 'Fantasy']","['Arthur C. Clarke Award Nominee (2018)', 'Goodreads Choice Award Nominee for Science Fiction (2017)']",,455,5.48554222972973,6.746621621621622
542,542,https://www.goodreads.com/book/show/28464896-hell-divers,Hell Divers,Nicholas Sansbury Smith,3.85,967,9104,431.0,2016,True,"['Science Fiction', 'Apocalyptic', '98 users']",,,454,5.363920608108109,6.503378378378378
543,543,https://www.goodreads.com/book/show/12444166-iced,Iced,Karen Marie Moning,4.09,4502,42457,512.0,2012,True,"['Fantasy', '1,101 users', '967 users']",['Goodreads Choice Award Nominee for Paranormal Fantasy (2012)'],Dublin  (Ireland),453,5.728785472972973,7.233108108108108
544,544,https://www.goodreads.com/book/show/869239.The_Shore_of_Women,The Shore of Women,Pamela Sargent,3.83,143,1141,469.0,1986,False,"['Science Fiction', 'Feminism', 'Fiction']",,,452,5.333515202702703,6.4425675675675675
545,545,https://www.goodreads.com/book/show/17262203-maddaddam,MaddAddam,Margaret Atwood,3.99,5370,67462,394.0,2013,True,"['Fiction', 'Science Fiction', 'Science Fiction']","['Locus Award Nominee for Best SF Novel (2014)', 'Orion Book Award for Fiction (2014)', 'Tähtivaeltaja Award (2016)', ""Women's Prize for Fiction Nominee for Longlist (2014)"", 'Goodreads Choice Award for Science Fiction (2013)']",,451,5.576758445945947,6.929054054054054
546,546,https://www.goodreads.com/book/show/41865.Twilight,Twilight,Stephenie Meyer,3.61,107251,5207086,501.0,2005,True,"['Young Adult', 'Fantasy', 'Romance']","['Georgia Peach Book Award (2007)', 'Buxtehuder Bulle (2006)', 'Kentucky Bluegrass Award for 9-12 (2007)', 'Prijs van de Kinder- en Jeugdjury Vlaanderen (2008)', ""Books I Loved Best Yearly (BILBY) Awards for Older Readers (2009)\n...more\nWest Australian Young Readers' Book Award (WAYRBA) for Older Readers (2008)"", 'Garden State Book Award for Fiction (Grades 9-12) (2008)', 'South Carolina Book Award for Young Adult Book Award (2008)', 'Grand Canyon Reader Award for Teen Book (2008)', 'Maryland Black-Eyed Susan Book Award for High School (2008)', 'Golden Sower Award for Young Adult (2009)', ""Nevada Young Readers' Award for Young Adult Category  (2007)"", ""The Flume: New Hampshire Teen Reader's Choice Award (2007)"", ""Pennsylvania Young Readers' Choice Award for Young Adult (2009)"", 'Rhode Island Teen Book Award (2007)', 'Evergreen Teen Book Award (2008)', 'Michigan Library Association Thumbs Up! Award Nominee (2006)', 'Teen Read Award Nominee for Best All-Time-Fave (2010)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2007)', 'Iowa High School Book Award (2008)', 'Eliot Rosewater Indiana High School Book Award (2008)', 'Lincoln Award (2008)', 'Literaturpreis der Jury der jungen Leser for Cover (2007)', 'Prix Et-lisez-moi (2008)', 'Missouri Gateway Readers Award (2008)\n...less']","Forks, Washington  (United States)   Phoenix, Arizona  (United States)   Washington (state)  (United States)",450,4.999055743243243,5.773648648648648
547,547,https://www.goodreads.com/book/show/135289.A_Wrinkle_in_the_Skin,A Wrinkle in the Skin,John Christopher,3.85,70,658,256.0,1965,False,"['Science Fiction', 'Apocalyptic', '27 users']",,,445,5.363920608108109,6.503378378378378
548,548,https://www.goodreads.com/book/show/30071.The_Walking_Dead_Book_One,"The Walking Dead, Book One",Robert Kirkman,4.35,1392,35892,304.0,2004,True,"['Sequential Art', '983 users', 'Comics']",,,444,6.124055743243242,8.023648648648647
549,549,https://www.goodreads.com/book/show/6686092-lies,Lies,Michael  Grant,4.09,2377,61131,447.0,2010,True,"['Young Adult', 'Science Fiction', '517 users']",,"Perdido Beach, California  (United States)   California  (United States)",444,5.728785472972973,7.233108108108108
550,550,https://www.goodreads.com/book/show/3236307-graceling,Graceling,Kristin Cashore,4.07,23005,405377,471.0,2008,True,"['Fantasy', 'Young Adult', 'Romance']","['Locus Award Nominee for Best First Novel (2009)', ""Mythopoeic Fantasy Award for Children's Literature (2009)"", 'William C. Morris YA Debut Award Nominee (2009)', 'Rhode Island Teen Book Award (2011)', 'Milwaukee County Teen Book Award Nominee (2010)\n...more\nSakura Medal Nominee for High School Book (2010)', 'Florida Teens Read Nominee (2010)', 'Amelia Elizabeth Walden Award Nominee (2009)', 'Iowa High School Book Award Nominee (2011)', 'California Young Readers Medal for Young Adult (2012)', 'Lincoln Award Nominee (2011)', 'Andre Norton Award Nominee (2008)', 'CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2008)', 'Green Mountain Book Award (2011)', 'Missouri Gateway Readers Award Nominee (2011)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)\n...less']",,443,5.698380067567568,7.172297297297298
551,551,https://www.goodreads.com/book/show/12924253-once,Once,Anna Carey,3.89,1232,18989,354.0,2012,True,"['Science Fiction', '423 users', '327 users']",,"Sausalito, California  (United States)   Las Vegas, Nevada  (United States)",443,5.4247314189189195,6.625000000000001
552,552,https://www.goodreads.com/book/show/15850937-frozen,Frozen,Melissa de la Cruz,3.57,1392,8925,320.0,2013,True,"['Fantasy', 'Young Adult', 'Science Fiction']",,,442,4.938244932432433,5.652027027027026
553,553,https://www.goodreads.com/book/show/64338.The_City_of_Gold_and_Lead,The City of Gold and Lead,John Christopher,4.07,339,7361,209.0,1967,True,"['Science Fiction', 'Young Adult', 'Fiction']",,,442,5.698380067567568,7.172297297297298
554,554,https://www.goodreads.com/book/show/639754.Downsiders,Downsiders,Neal Shusterman,3.77,395,4059,256.0,1999,True,"['Young Adult', 'Fantasy', 'Science Fiction']",,,441,5.242298986486487,6.260135135135135
555,555,https://www.goodreads.com/book/show/376650.Dust,Dust,Charles Pellegrino,3.85,56,558,464.0,1998,False,"['Science Fiction', 'Fiction', 'Horror']",,,439,5.363920608108109,6.503378378378378
556,556,https://www.goodreads.com/book/show/670572.When_Worlds_Collide,When Worlds Collide,Philip Wylie,3.91,171,2083,382.0,1932,True,"['Science Fiction', 'Fiction', 'Science Fiction']",['Seiun Award 星雲賞 Nominee for Best Foreign Novel (1999)'],North America,438,5.455136824324325,6.685810810810811
557,557,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars,The Fault in Our Stars,John Green,4.19,158109,3779653,313.0,2012,False,"['Young Adult', 'Romance', 'Fiction']","['Georgia Peach Book Award (2013)', 'Buxtehuder Bulle (2012)', 'Odyssey Award (2013)', 'Audie Award for Teens (2013)', ""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2013)\n...more\nPennsylvania Young Readers' Choice Award for Young Adults (2013)"", 'Rhode Island Teen Book Award (2014)', 'Evergreen Teen Book Award (2015)', 'Soaring Eagle Book Award (2014)', 'Milwaukee County Teen Book Award (2013)', 'Indies Choice Book Award for Young Adult (2013)', 'Deutscher Jugendliteraturpreis for Preis der Jugendjury (2013)', 'Amelia Elizabeth Walden Award (2013)', 'Dioraphte Jongerenliteratuurprijs for vertaald boek en publieksprijs (2013)', 'The Inky Awards for Silver Inky (2012)', 'California Young Readers Medal for Young Adult (2015)', 'Lincoln Award (2014)', 'Luisterboek Award (2015)', 'Goodreads Choice Award for Young Adult Fiction (2012) and Nominee for Best of the Best  (2018)', 'Green Mountain Book Award (2014)', 'The Inky Awards Shortlist for Silver Inky (2012)', ""Louisiana Teen Readers' Choice (2015)"", 'Missouri Gateway Readers Award (2015)', 'Oklahoma Sequoyah Award for High School (2015)', 'Alabama Author Award for Young Adult (2013)', 'Premio El Templo de las Mil Puertas for Mejor novela extranjera independiente (2012)', 'FAB Award Nominee (2014)', 'Premi Protagonista Jove for Categoria 15-16 anys (2013)\n...less']","Indianapolis, Indiana  (United States)   Amsterdam  (Netherlands)",438,5.880812500000001,7.537162162162162
558,558,https://www.goodreads.com/book/show/7171637-clockwork-angel,Clockwork Angel,Cassandra Clare,4.31,33612,709704,479.0,2010,True,"['Fantasy', 'Young Adult', 'Romance']","['RITA Award by Romance Writers of America Nominee for Young Adult Romance (2011)', ""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2010)"", 'The Inky Awards for Silver Inky (2011)', 'Lincoln Award Nominee (2013)', 'Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book and for Goodreads Author (2010)\n...more\nThe Inky Awards Shortlist for Silver Inky (2011)', 'Oklahoma Sequoyah Award for High School (2013)', 'Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2010)\n...less']","London, England, 1878  (United Kingdom)",438,6.063244932432433,7.902027027027025
559,559,https://www.goodreads.com/book/show/33555224-thunderhead,Thunderhead,Neal Shusterman,4.45,13858,88579,504.0,2018,True,"['Young Adult', 'Fantasy', 'Science Fiction']","[""Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2019)"", 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2018)']",,437,6.27608277027027,8.327702702702704
560,560,https://www.goodreads.com/book/show/38899614-the-seclusion,The Seclusion,Jacqui Castle,3.98,138,422,304.0,2018,False,"['Science Fiction', 'Science Fiction', '24 users']",,,437,5.561555743243243,6.898648648648649
561,561,https://www.goodreads.com/book/show/714902.Noughts_Crosses,Noughts & Crosses,Malorie Blackman,4.23,4065,54589,479.0,2001,True,"['Young Adult', 'Romance', 'Fiction']","['FCBG Children’s Book Award (2002)', ""Sheffields Children's Book of the Year (2002)"", 'Wirral Children’s Paperback of the Year Award (2003)', 'Lancashire Children’s Book of the Year Award (2002)', 'North East Teenage Book Award Nominee (2002)\n...more\nPremio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2009)\n...less']",,426,5.941623310810812,7.658783783783785
562,562,https://www.goodreads.com/book/show/34311452-year-one,Year One,Nora Roberts,4.01,7117,72513,419.0,2017,True,"['Fantasy', 'Fiction', 'Science Fiction']",['Goodreads Choice Award Nominee for Fantasy (2018)'],"New York City, New York  (United States)",424,5.607163851351351,6.989864864864864
563,563,https://www.goodreads.com/book/show/186437.Yarrow,Yarrow,Charles de Lint,3.9,91,2501,256.0,1986,True,"['Fantasy', 'Fantasy', '86 users']",,"Ottawa, Ontario, 1986  (Canada)",424,5.439934121621621,6.655405405405405
564,564,https://www.goodreads.com/book/show/5199185-fahrenheit-451,Fahrenheit 451: The Authorized Adaptation,Tim Hamilton,3.9,1038,16918,151.0,2009,True,"['Sequential Art', '292 users', '171 users']",,,421,5.439934121621621,6.655405405405405
565,565,https://www.goodreads.com/book/show/30672.Darkness_at_Noon,Darkness at Noon,Arthur Koestler,4.05,1585,27100,216.0,1940,False,"['Fiction', 'Classics', 'Historical']",,,421,5.667974662162162,7.111486486486485
566,566,https://www.goodreads.com/book/show/6080337-the-year-of-the-flood,The Year of the Flood,Margaret Atwood,4.04,7763,112815,431.0,2009,True,"['Fiction', 'Science Fiction', 'Science Fiction']","['Scotiabank Giller Prize Nominee (2009)', 'Tähtivaeltaja Award Nominee (2011)', 'CBC Canada Reads Nominee (2014)', 'Goodreads Choice Award Nominee for Fiction & Science Fiction (2009)', 'International Dublin Literary Award Nominee (2011)']",,419,5.652771959459459,7.081081081081082
567,567,https://www.goodreads.com/book/show/7671562-ashes-ashes,"Ashes, Ashes",Jo Treggiari,3.51,1005,11143,344.0,2011,True,"['Science Fiction', '321 users', '308 users']",,"New York City, New York  (United States)",418,4.847028716216216,5.469594594594594
568,568,https://www.goodreads.com/book/show/20509356-sand-omnibus,Sand Omnibus,Hugh Howey,3.97,1861,24440,336.0,2014,True,"['Science Fiction', 'Fiction', 'Science Fiction']",['Goodreads Choice Award Nominee for Science Fiction (2014)'],,413,5.5463530405405415,6.868243243243244
569,569,https://www.goodreads.com/book/show/743672.The_Genocides,The Genocides,Thomas M. Disch,3.68,129,1248,162.0,1965,False,"['Science Fiction', 'Fiction', 'Apocalyptic']",['Nebula Award Nominee for Best Novel (1965)'],,408,5.1054746621621625,5.986486486486487
570,570,https://www.goodreads.com/book/show/483007.Califia_s_Daughters,Califia's Daughters,Leigh Richards,3.9,112,796,489.0,2004,False,"['Science Fiction', 'Fiction', 'Fantasy']",,,407,5.439934121621621,6.655405405405405
571,571,https://www.goodreads.com/book/show/8667848-a-discovery-of-witches,A Discovery of Witches,Deborah Harkness,4.0,37459,402149,579.0,2011,True,"['Fantasy', 'Fiction', 'Romance']","['SCIBA Award for fiction', 'Goodreads Choice Award Nominee for Paranormal Fantasy and for Favorite Book and for Goodreads Author (2011)']","Oxford, England, 2009       Saint Lucien, 2009  (France)   Madison, New York, 2009  (United States)",407,5.591961148648649,6.95945945945946
572,572,https://www.goodreads.com/book/show/70241.Crash,Crash,J.G. Ballard,3.6,1383,23094,224.0,1973,False,"['Fiction', 'Science Fiction', 'Novels']",,,405,4.983853040540541,5.743243243243244
573,573,https://www.goodreads.com/book/show/11544476-when-we-wake,When We Wake,Karen Healey,3.66,759,5426,304.0,2013,True,"['Young Adult', 'Science Fiction', '176 users']","['Locus Award Nominee for Best Young Adult Book (2014)', 'The Inky Awards Nominee for Silver Inky (2014)', 'Sir Julius Vogel Award Nominee for Best Youth Novel (2014)', 'Andre Norton Award Nominee (2013)']","Melbourne, Victoria, 2128  (Australia)",404,5.075069256756757,5.925675675675676
574,574,https://www.goodreads.com/book/show/254736.Edges,Edges: O Israel O Palestine,Leora Skolkin-Smith,3.74,23,69,176.0,2005,False,"['Fiction', 'Historical', '2 users']",['San Francisco Book Festival Nominee for Wild Card (Honorable Mention) (2015)'],,404,5.196690878378379,6.168918918918919
575,575,https://www.goodreads.com/book/show/28481.Dragon_Wing,Dragon Wing,Margaret Weis,3.96,640,26266,430.0,1990,True,"['Fantasy', 'Fiction', 'Fantasy']",,,400,5.531150337837838,6.837837837837839
576,576,https://www.goodreads.com/book/show/974195.Don_t_Bite_the_Sun,Don’t Bite the Sun,Tanith Lee,4.15,50,640,158.0,1976,True,"['Science Fiction', 'Fantasy', 'Fiction']",,,400,5.82000168918919,7.415540540540541
577,577,https://www.goodreads.com/book/show/13494933-the-priest,The Priest,Monica La Porta,3.73,37,163,174.0,2012,True,"['Science Fiction', '9 users', '3 users']",,,400,5.1814881756756765,6.138513513513513
578,578,https://www.goodreads.com/book/show/16008663-forget-yourself,Forget Yourself,Redfern Jon Barrett,3.86,16,59,241.0,2012,False,"['Science Fiction', '4 users', '3 users']",,,400,5.379123310810811,6.533783783783783
579,579,https://www.goodreads.com/book/show/13574635-when-earthlings-weep,When Earthlings Weep,Michael  Barnett,3.58,12,45,274.0,2012,False,"['Science Fiction', 'Science Fiction Fantasy', 'Fiction']",,,400,4.953447635135136,5.6824324324324325
580,580,https://www.goodreads.com/book/show/41811.The_Caves_of_Steel,The Caves of Steel,Isaac Asimov,4.18,2848,81969,206.0,1954,True,"['Science Fiction', 'Fiction', 'Mystery']",['Retro Hugo Award Nominee for Best Novel (2004)'],,400,5.865609797297298,7.506756756756756
582,582,https://www.goodreads.com/book/show/21520185-the-two-towers,The Two Towers,Jamie A. Waters,4.03,127,342,329.0,2014,True,"['Science Fiction', '11 users', 'Post Apocalyptic']","[""Readers' Favorite Book Award (2014)"", 'CIPA EVVY Award']",,400,5.637569256756757,7.050675675675677
583,583,https://www.goodreads.com/book/show/23345253-healing,Healing,Grace R. Duncan,3.83,18,47,98.0,2014,True,"['Romance', '21 users', '10 users']",,,400,5.333515202702703,6.4425675675675675
584,584,https://www.goodreads.com/book/show/23705558-love-after-dust,Love After Dust,James McLaughlin Ward,3.85,11,52,161.0,2014,False,"['Apocalyptic', '5 users', 'Zombies']",,,400,5.363920608108109,6.503378378378378
585,585,https://www.goodreads.com/book/show/25812632-consider,Consider,Kristy Acevedo,4.11,186,879,288.0,2016,True,"['Young Adult', 'Science Fiction', 'Science Fiction']",['Philip K. Dick Award Nominee (2017)'],Massachusetts  (United States),400,5.759190878378379,7.29391891891892
586,586,https://www.goodreads.com/book/show/27226764-girl-of-shadow,Girl of Shadow,Holly Chavez,4.43,5,14,305.0,2015,False,,,,400,6.245677364864865,8.266891891891891
587,587,https://www.goodreads.com/book/show/27270030-the-oldest-soul---animus,The Oldest Soul - Animus,Tiffany FitzHenry,3.83,58,379,328.0,2015,False,"['Fantasy', 'Fiction', 'Science Fiction']",,,400,5.333515202702703,6.4425675675675675
588,588,https://www.goodreads.com/book/show/34117496-age-of-order,Age of Order: Book 1 of the Age of Order Saga,Julian North,4.07,70,918,339.0,2017,True,"['Science Fiction', '12 users', '10 users']",['Los Angeles Book Festival for Science Fiction (2017)'],,400,5.698380067567568,7.172297297297298
589,589,https://www.goodreads.com/book/show/36237734-the-pale,The Pale,Clare Rhoden,4.28,24,32,256.0,2017,True,"['Science Fiction', 'Science Fiction', '3 users']",,,400,6.017636824324326,7.810810810810812
590,590,https://www.goodreads.com/book/show/49439554-little-house-on-the-wasteland,Little House on the Wasteland,Laura Ingalls-Wei,4.12,14,42,321.0,2019,False,"['Apocalyptic', '2 users', 'Zombies']",,,400,5.774393581081082,7.324324324324324
591,591,https://www.goodreads.com/book/show/50386208-lost-helix,Lost Helix,Scott Coon,4.74,15,19,268.0,2020,False,,,,400,6.716961148648649,9.20945945945946
592,592,https://www.goodreads.com/book/show/11922790-the-hour-of-the-time,The Hour of the Time,Vincent Hobbes,3.44,61,380,15.0,2011,False,"['Short Stories', 'Horror', 'Fiction']",,,400,4.740609797297298,5.256756756756757
593,593,https://www.goodreads.com/book/show/13400912-eden-s-root,Eden's Root,Rachel Fisher,3.94,109,202,293.0,2011,True,"['Young Adult', 'Science Fiction', '15 users']",,,399,5.500744932432433,6.777027027027026
594,594,https://www.goodreads.com/book/show/20736072-arid-lands,Arid Lands,H.M.C.,4.64,2,11,20.0,2014,False,,,,398,6.564934121621621,8.905405405405405
